datadatetime,venuename,typeofspace,current,expected
2020-03-28 04:00:00,San Pedro Fish Market,shopping,0,0
2020-03-28 05:00:00,San Pedro Fish Market,shopping,0,0
2020-03-28 06:00:00,San Pedro Fish Market,shopping,0,0
2020-03-28 07:00:00,San Pedro Fish Market,shopping,0,0
2020-03-28 08:00:00,San Pedro Fish Market,shopping,1,2
2020-03-28 09:00:00,San Pedro Fish Market,shopping,3,7
2020-03-28 10:00:00,San Pedro Fish Market,shopping,7,17
2020-03-28 11:00:00,San Pedro Fish Market,shopping,11,34
2020-03-28 12:00:00,San Pedro Fish Market,shopping,15,54
2020-03-28 13:00:00,San Pedro Fish Market,shopping,17,72
2020-03-28 14:00:00,San Pedro Fish Market,shopping,16,84
2020-03-28 15:00:00,San Pedro Fish Market,shopping,8,86
2020-03-28 16:00:00,San Pedro Fish Market,shopping,3,78
2020-03-28 17:00:00,San Pedro Fish Market,shopping,1,64
2020-03-28 18:00:00,San Pedro Fish Market,shopping,0,48
2020-03-28 19:00:00,San Pedro Fish Market,shopping,0,31
2020-03-28 20:00:00,San Pedro Fish Market,shopping,0,0
2020-03-28 21:00:00,San Pedro Fish Market,shopping,0,0
2020-03-28 22:00:00,San Pedro Fish Market,shopping,0,0
2020-03-28 23:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 00:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 01:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 02:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 03:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 04:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 05:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 06:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 07:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 08:00:00,San Pedro Fish Market,shopping,1,2
2020-03-29 09:00:00,San Pedro Fish Market,shopping,5,8
2020-03-29 10:00:00,San Pedro Fish Market,shopping,11,25
2020-03-29 11:00:00,San Pedro Fish Market,shopping,18,52
2020-03-29 12:00:00,San Pedro Fish Market,shopping,20,79
2020-03-29 13:00:00,San Pedro Fish Market,shopping,15,96
2020-03-29 14:00:00,San Pedro Fish Market,shopping,10,100
2020-03-29 15:00:00,San Pedro Fish Market,shopping,3,93
2020-03-29 16:00:00,San Pedro Fish Market,shopping,1,81
2020-03-29 17:00:00,San Pedro Fish Market,shopping,0,63
2020-03-29 18:00:00,San Pedro Fish Market,shopping,0,39
2020-03-29 19:00:00,San Pedro Fish Market,shopping,0,17
2020-03-29 20:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 21:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 22:00:00,San Pedro Fish Market,shopping,0,0
2020-03-29 23:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 00:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 01:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 02:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 03:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 04:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 05:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 06:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 07:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 08:00:00,San Pedro Fish Market,shopping,1,1
2020-03-30 09:00:00,San Pedro Fish Market,shopping,3,2
2020-03-30 10:00:00,San Pedro Fish Market,shopping,4,6
2020-03-30 11:00:00,San Pedro Fish Market,shopping,5,12
2020-03-30 12:00:00,San Pedro Fish Market,shopping,6,19
2020-03-30 14:00:00,San Pedro Fish Market,shopping,3,26
2020-03-30 15:00:00,San Pedro Fish Market,shopping,2,23
2020-03-30 16:00:00,San Pedro Fish Market,shopping,1,18
2020-03-30 17:00:00,San Pedro Fish Market,shopping,0,14
2020-03-30 18:00:00,San Pedro Fish Market,shopping,0,9
2020-03-30 19:00:00,San Pedro Fish Market,shopping,0,4
2020-03-30 20:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 21:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 22:00:00,San Pedro Fish Market,shopping,0,0
2020-03-30 23:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 00:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 01:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 02:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 03:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 04:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 05:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 06:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 07:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 08:00:00,San Pedro Fish Market,shopping,1,0
2020-03-31 09:00:00,San Pedro Fish Market,shopping,2,1
2020-03-31 10:00:00,San Pedro Fish Market,shopping,3,4
2020-03-31 11:00:00,San Pedro Fish Market,shopping,4,8
2020-03-31 12:00:00,San Pedro Fish Market,shopping,5,12
2020-03-31 13:00:00,San Pedro Fish Market,shopping,5,14
2020-03-31 14:00:00,San Pedro Fish Market,shopping,4,14
2020-03-31 15:00:00,San Pedro Fish Market,shopping,3,13
2020-03-31 16:00:00,San Pedro Fish Market,shopping,3,11
2020-03-31 17:00:00,San Pedro Fish Market,shopping,4,9
2020-03-31 18:00:00,San Pedro Fish Market,shopping,3,6
2020-03-31 19:00:00,San Pedro Fish Market,shopping,1,3
2020-03-31 20:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 21:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 22:00:00,San Pedro Fish Market,shopping,0,0
2020-03-31 23:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 00:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 01:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 02:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 03:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 04:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 05:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 06:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 07:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 08:00:00,San Pedro Fish Market,shopping,1,1
2020-04-01 09:00:00,San Pedro Fish Market,shopping,2,3
2020-04-01 10:00:00,San Pedro Fish Market,shopping,3,6
2020-04-01 11:00:00,San Pedro Fish Market,shopping,5,12
2020-04-01 12:00:00,San Pedro Fish Market,shopping,7,19
2020-04-01 13:00:00,San Pedro Fish Market,shopping,7,26
2020-04-01 14:00:00,San Pedro Fish Market,shopping,8,30
2020-04-01 15:00:00,San Pedro Fish Market,shopping,5,30
2020-04-01 16:00:00,San Pedro Fish Market,shopping,3,25
2020-04-01 17:00:00,San Pedro Fish Market,shopping,2,17
2020-04-01 18:00:00,San Pedro Fish Market,shopping,1,10
2020-04-01 19:00:00,San Pedro Fish Market,shopping,2,5
2020-04-01 20:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 21:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 22:00:00,San Pedro Fish Market,shopping,0,0
2020-04-01 23:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 00:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 01:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 02:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 03:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 04:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 05:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 06:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 07:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 08:00:00,San Pedro Fish Market,shopping,1,0
2020-04-02 09:00:00,San Pedro Fish Market,shopping,2,2
2020-04-02 10:00:00,San Pedro Fish Market,shopping,3,5
2020-04-02 11:00:00,San Pedro Fish Market,shopping,4,9
2020-04-02 12:00:00,San Pedro Fish Market,shopping,6,13
2020-04-02 13:00:00,San Pedro Fish Market,shopping,7,17
2020-04-02 14:00:00,San Pedro Fish Market,shopping,5,18
2020-04-02 15:00:00,San Pedro Fish Market,shopping,4,17
2020-04-02 16:00:00,San Pedro Fish Market,shopping,4,16
2020-04-02 17:00:00,San Pedro Fish Market,shopping,3,13
2020-04-02 18:00:00,San Pedro Fish Market,shopping,2,9
2020-04-02 19:00:00,San Pedro Fish Market,shopping,1,5
2020-04-02 20:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 21:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 22:00:00,San Pedro Fish Market,shopping,0,0
2020-04-02 23:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 00:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 01:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 02:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 03:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 04:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 05:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 06:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 07:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 08:00:00,San Pedro Fish Market,shopping,1,1
2020-04-03 09:00:00,San Pedro Fish Market,shopping,2,3
2020-04-03 10:00:00,San Pedro Fish Market,shopping,3,7
2020-04-03 11:00:00,San Pedro Fish Market,shopping,5,13
2020-04-03 12:00:00,San Pedro Fish Market,shopping,8,19
2020-04-03 13:00:00,San Pedro Fish Market,shopping,8,24
2020-04-03 14:00:00,San Pedro Fish Market,shopping,6,26
2020-04-03 15:00:00,San Pedro Fish Market,shopping,6,25
2020-04-03 16:00:00,San Pedro Fish Market,shopping,5,22
2020-04-03 17:00:00,San Pedro Fish Market,shopping,6,18
2020-04-03 18:00:00,San Pedro Fish Market,shopping,5,14
2020-04-03 19:00:00,San Pedro Fish Market,shopping,3,9
2020-04-03 20:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 21:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 22:00:00,San Pedro Fish Market,shopping,0,0
2020-04-03 23:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 00:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 01:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 02:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 03:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 04:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 05:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 06:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 07:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 08:00:00,San Pedro Fish Market,shopping,2,2
2020-04-04 09:00:00,San Pedro Fish Market,shopping,4,7
2020-04-04 10:00:00,San Pedro Fish Market,shopping,7,17
2020-04-04 11:00:00,San Pedro Fish Market,shopping,11,34
2020-04-04 12:00:00,San Pedro Fish Market,shopping,15,54
2020-04-04 13:00:00,San Pedro Fish Market,shopping,15,72
2020-04-04 14:00:00,San Pedro Fish Market,shopping,14,84
2020-04-04 15:00:00,San Pedro Fish Market,shopping,9,86
2020-04-04 16:00:00,San Pedro Fish Market,shopping,3,78
2020-04-04 17:00:00,San Pedro Fish Market,shopping,2,64
2020-04-04 18:00:00,San Pedro Fish Market,shopping,0,48
2020-04-04 19:00:00,San Pedro Fish Market,shopping,0,31
2020-04-04 20:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 21:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 22:00:00,San Pedro Fish Market,shopping,0,0
2020-04-04 23:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 00:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 01:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 02:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 03:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 04:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 05:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 06:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 07:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 08:00:00,San Pedro Fish Market,shopping,1,2
2020-04-05 09:00:00,San Pedro Fish Market,shopping,5,8
2020-04-05 10:00:00,San Pedro Fish Market,shopping,11,25
2020-04-05 11:00:00,San Pedro Fish Market,shopping,17,52
2020-04-05 13:00:00,San Pedro Fish Market,shopping,14,96
2020-04-05 14:00:00,San Pedro Fish Market,shopping,9,100
2020-04-05 15:00:00,San Pedro Fish Market,shopping,3,93
2020-04-05 16:00:00,San Pedro Fish Market,shopping,0,81
2020-04-05 17:00:00,San Pedro Fish Market,shopping,0,63
2020-04-05 18:00:00,San Pedro Fish Market,shopping,0,39
2020-04-05 19:00:00,San Pedro Fish Market,shopping,0,17
2020-04-05 20:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 21:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 22:00:00,San Pedro Fish Market,shopping,0,0
2020-04-05 23:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 00:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 01:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 02:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 03:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 04:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 05:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 06:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 07:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 08:00:00,San Pedro Fish Market,shopping,1,1
2020-04-06 09:00:00,San Pedro Fish Market,shopping,2,2
2020-04-06 10:00:00,San Pedro Fish Market,shopping,3,6
2020-04-06 11:00:00,San Pedro Fish Market,shopping,4,12
2020-04-06 12:00:00,San Pedro Fish Market,shopping,6,19
2020-04-06 13:00:00,San Pedro Fish Market,shopping,5,24
2020-04-06 14:00:00,San Pedro Fish Market,shopping,3,26
2020-04-06 15:00:00,San Pedro Fish Market,shopping,1,23
2020-04-06 16:00:00,San Pedro Fish Market,shopping,1,18
2020-04-06 17:00:00,San Pedro Fish Market,shopping,1,14
2020-04-06 18:00:00,San Pedro Fish Market,shopping,0,9
2020-04-06 19:00:00,San Pedro Fish Market,shopping,0,4
2020-04-06 20:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 21:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 22:00:00,San Pedro Fish Market,shopping,0,0
2020-04-06 23:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 00:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 01:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 02:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 03:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 04:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 05:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 06:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 07:00:00,San Pedro Fish Market,shopping,0,0
2020-04-07 08:00:00,San Pedro Fish Market,shopping,1,0
2020-04-07 09:00:00,San Pedro Fish Market,shopping,1,1
2020-04-07 10:00:00,San Pedro Fish Market,shopping,2,4
2020-04-07 11:00:00,San Pedro Fish Market,shopping,3,8
2020-04-07 12:00:00,San Pedro Fish Market,shopping,4,12
2020-04-07 13:00:00,San Pedro Fish Market,shopping,3,14
2020-04-07 14:00:00,San Pedro Fish Market,shopping,3,14
2020-04-07 15:00:00,San Pedro Fish Market,shopping,1,13
2020-04-07 16:00:00,San Pedro Fish Market,shopping,1,11
2020-04-07 17:00:00,San Pedro Fish Market,shopping,0,9
2020-03-21 00:00:00,Dockweiler Beach,beach,0,0
2020-03-21 01:00:00,Dockweiler Beach,beach,0,0
2020-03-21 02:00:00,Dockweiler Beach,beach,0,0
2020-03-21 03:00:00,Dockweiler Beach,beach,0,0
2020-03-21 04:00:00,Dockweiler Beach,beach,0,0
2020-03-21 05:00:00,Dockweiler Beach,beach,0,0
2020-03-21 06:00:00,Dockweiler Beach,beach,9,9
2020-03-21 07:00:00,Dockweiler Beach,beach,16,18
2020-03-21 08:00:00,Dockweiler Beach,beach,17,30
2020-03-21 09:00:00,Dockweiler Beach,beach,23,42
2020-03-21 10:00:00,Dockweiler Beach,beach,31,52
2020-03-21 11:00:00,Dockweiler Beach,beach,44,59
2020-03-21 12:00:00,Dockweiler Beach,beach,56,66
2020-03-21 13:00:00,Dockweiler Beach,beach,73,74
2020-03-21 14:00:00,Dockweiler Beach,beach,83,85
2020-03-21 15:00:00,Dockweiler Beach,beach,96,96
2020-03-21 16:00:00,Dockweiler Beach,beach,107,100
2020-03-21 17:00:00,Dockweiler Beach,beach,97,94
2020-03-21 18:00:00,Dockweiler Beach,beach,76,81
2020-03-21 19:00:00,Dockweiler Beach,beach,65,67
2020-03-21 20:00:00,Dockweiler Beach,beach,43,55
2020-03-21 21:00:00,Dockweiler Beach,beach,16,45
2020-03-21 22:00:00,Dockweiler Beach,beach,0,0
2020-03-21 23:00:00,Dockweiler Beach,beach,0,0
2020-03-22 00:00:00,Dockweiler Beach,beach,0,0
2020-03-22 01:00:00,Dockweiler Beach,beach,0,0
2020-03-22 02:00:00,Dockweiler Beach,beach,0,0
2020-03-22 03:00:00,Dockweiler Beach,beach,0,0
2020-03-22 04:00:00,Dockweiler Beach,beach,0,0
2020-03-22 05:00:00,Dockweiler Beach,beach,0,0
2020-03-22 06:00:00,Dockweiler Beach,beach,7,9
2020-03-22 07:00:00,Dockweiler Beach,beach,11,18
2020-03-22 08:00:00,Dockweiler Beach,beach,18,29
2020-03-22 09:00:00,Dockweiler Beach,beach,23,39
2020-03-22 10:00:00,Dockweiler Beach,beach,28,47
2020-03-22 11:00:00,Dockweiler Beach,beach,40,50
2020-03-22 12:00:00,Dockweiler Beach,beach,52,52
2020-03-22 13:00:00,Dockweiler Beach,beach,64,57
2020-03-22 14:00:00,Dockweiler Beach,beach,73,65
2020-03-22 15:00:00,Dockweiler Beach,beach,63,74
2020-03-22 16:00:00,Dockweiler Beach,beach,45,75
2020-03-22 17:00:00,Dockweiler Beach,beach,27,66
2020-03-22 18:00:00,Dockweiler Beach,beach,12,52
2020-03-22 19:00:00,Dockweiler Beach,beach,4,37
2020-03-22 20:00:00,Dockweiler Beach,beach,3,26
2020-03-22 21:00:00,Dockweiler Beach,beach,2,19
2020-03-22 22:00:00,Dockweiler Beach,beach,0,0
2020-03-22 23:00:00,Dockweiler Beach,beach,0,0
2020-03-23 00:00:00,Dockweiler Beach,beach,0,0
2020-03-23 01:00:00,Dockweiler Beach,beach,0,0
2020-03-23 02:00:00,Dockweiler Beach,beach,0,0
2020-03-23 03:00:00,Dockweiler Beach,beach,0,0
2020-03-23 04:00:00,Dockweiler Beach,beach,0,0
2020-03-23 05:00:00,Dockweiler Beach,beach,0,0
2020-03-23 06:00:00,Dockweiler Beach,beach,7,3
2020-03-23 07:00:00,Dockweiler Beach,beach,12,6
2020-03-23 08:00:00,Dockweiler Beach,beach,13,10
2020-03-23 09:00:00,Dockweiler Beach,beach,15,15
2020-03-23 10:00:00,Dockweiler Beach,beach,18,20
2020-03-23 11:00:00,Dockweiler Beach,beach,21,26
2020-03-23 12:00:00,Dockweiler Beach,beach,24,31
2020-03-23 13:00:00,Dockweiler Beach,beach,25,35
2020-03-23 14:00:00,Dockweiler Beach,beach,23,38
2020-03-23 15:00:00,Dockweiler Beach,beach,22,39
2020-03-23 16:00:00,Dockweiler Beach,beach,26,38
2020-03-23 17:00:00,Dockweiler Beach,beach,24,35
2020-03-23 18:00:00,Dockweiler Beach,beach,22,30
2020-03-23 19:00:00,Dockweiler Beach,beach,22,24
2020-03-23 20:00:00,Dockweiler Beach,beach,16,18
2020-03-23 21:00:00,Dockweiler Beach,beach,9,12
2020-03-23 22:00:00,Dockweiler Beach,beach,0,0
2020-03-23 23:00:00,Dockweiler Beach,beach,0,0
2020-03-24 00:00:00,Dockweiler Beach,beach,0,0
2020-03-24 01:00:00,Dockweiler Beach,beach,0,0
2020-03-24 02:00:00,Dockweiler Beach,beach,0,0
2020-03-24 03:00:00,Dockweiler Beach,beach,0,0
2020-03-24 04:00:00,Dockweiler Beach,beach,0,0
2020-03-24 05:00:00,Dockweiler Beach,beach,0,0
2020-03-24 06:00:00,Dockweiler Beach,beach,10,4
2020-03-24 07:00:00,Dockweiler Beach,beach,16,7
2020-03-24 08:00:00,Dockweiler Beach,beach,16,11
2020-03-24 09:00:00,Dockweiler Beach,beach,16,15
2020-03-24 10:00:00,Dockweiler Beach,beach,15,20
2020-03-24 11:00:00,Dockweiler Beach,beach,16,25
2020-03-24 12:00:00,Dockweiler Beach,beach,20,29
2020-03-24 13:00:00,Dockweiler Beach,beach,23,32
2020-03-24 14:00:00,Dockweiler Beach,beach,28,34
2020-03-24 15:00:00,Dockweiler Beach,beach,26,35
2020-03-24 16:00:00,Dockweiler Beach,beach,23,34
2020-03-24 17:00:00,Dockweiler Beach,beach,18,31
2020-03-24 18:00:00,Dockweiler Beach,beach,21,27
2020-03-24 19:00:00,Dockweiler Beach,beach,21,23
2020-03-24 20:00:00,Dockweiler Beach,beach,15,18
2020-03-24 21:00:00,Dockweiler Beach,beach,7,13
2020-03-24 22:00:00,Dockweiler Beach,beach,0,0
2020-03-24 23:00:00,Dockweiler Beach,beach,0,0
2020-03-25 00:00:00,Dockweiler Beach,beach,0,0
2020-03-25 01:00:00,Dockweiler Beach,beach,0,0
2020-03-25 02:00:00,Dockweiler Beach,beach,0,0
2020-03-25 03:00:00,Dockweiler Beach,beach,0,0
2020-03-25 04:00:00,Dockweiler Beach,beach,0,0
2020-03-25 05:00:00,Dockweiler Beach,beach,0,0
2020-03-25 06:00:00,Dockweiler Beach,beach,10,3
2020-03-25 07:00:00,Dockweiler Beach,beach,17,6
2020-03-25 08:00:00,Dockweiler Beach,beach,19,10
2020-03-25 09:00:00,Dockweiler Beach,beach,20,15
2020-03-25 10:00:00,Dockweiler Beach,beach,20,20
2020-03-25 11:00:00,Dockweiler Beach,beach,21,24
2020-03-25 12:00:00,Dockweiler Beach,beach,21,28
2020-03-25 13:00:00,Dockweiler Beach,beach,25,32
2020-03-25 14:00:00,Dockweiler Beach,beach,30,37
2020-03-25 15:00:00,Dockweiler Beach,beach,30,43
2020-03-25 16:00:00,Dockweiler Beach,beach,32,44
2020-03-25 17:00:00,Dockweiler Beach,beach,30,40
2020-03-25 18:00:00,Dockweiler Beach,beach,25,31
2020-03-25 19:00:00,Dockweiler Beach,beach,22,23
2020-03-25 20:00:00,Dockweiler Beach,beach,19,18
2020-03-25 21:00:00,Dockweiler Beach,beach,6,13
2020-03-25 22:00:00,Dockweiler Beach,beach,0,0
2020-03-25 23:00:00,Dockweiler Beach,beach,0,0
2020-03-26 00:00:00,Dockweiler Beach,beach,0,0
2020-03-26 01:00:00,Dockweiler Beach,beach,0,0
2020-03-26 02:00:00,Dockweiler Beach,beach,0,0
2020-03-26 03:00:00,Dockweiler Beach,beach,0,0
2020-03-26 04:00:00,Dockweiler Beach,beach,0,0
2020-03-26 05:00:00,Dockweiler Beach,beach,0,0
2020-03-26 06:00:00,Dockweiler Beach,beach,10,6
2020-03-26 07:00:00,Dockweiler Beach,beach,18,11
2020-03-26 08:00:00,Dockweiler Beach,beach,20,16
2020-03-26 09:00:00,Dockweiler Beach,beach,18,20
2020-03-26 10:00:00,Dockweiler Beach,beach,21,24
2020-03-26 11:00:00,Dockweiler Beach,beach,28,27
2020-03-26 12:00:00,Dockweiler Beach,beach,30,31
2020-03-26 13:00:00,Dockweiler Beach,beach,32,36
2020-03-26 14:00:00,Dockweiler Beach,beach,31,39
2020-03-26 15:00:00,Dockweiler Beach,beach,28,39
2020-03-26 16:00:00,Dockweiler Beach,beach,24,37
2020-03-26 17:00:00,Dockweiler Beach,beach,19,32
2020-03-26 18:00:00,Dockweiler Beach,beach,20,26
2020-03-26 19:00:00,Dockweiler Beach,beach,23,21
2020-03-26 20:00:00,Dockweiler Beach,beach,18,16
2020-03-26 21:00:00,Dockweiler Beach,beach,8,12
2020-03-26 22:00:00,Dockweiler Beach,beach,0,0
2020-03-26 23:00:00,Dockweiler Beach,beach,0,0
2020-03-27 00:00:00,Dockweiler Beach,beach,0,0
2020-03-27 01:00:00,Dockweiler Beach,beach,0,0
2020-03-27 02:00:00,Dockweiler Beach,beach,0,0
2020-03-27 03:00:00,Dockweiler Beach,beach,0,0
2020-03-27 04:00:00,Dockweiler Beach,beach,0,0
2020-03-27 05:00:00,Dockweiler Beach,beach,0,0
2020-03-27 06:00:00,Dockweiler Beach,beach,9,5
2020-03-27 07:00:00,Dockweiler Beach,beach,13,10
2020-03-27 08:00:00,Dockweiler Beach,beach,18,16
2020-03-27 09:00:00,Dockweiler Beach,beach,20,22
2020-03-27 10:00:00,Dockweiler Beach,beach,23,28
2020-03-27 11:00:00,Dockweiler Beach,beach,21,33
