datadatetime,id,name,current_popularity,dayofweek,hourofday,exppopularity
2020-03-23T08:30:54Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,1,0
2020-03-23T09:30:53Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,2,0
2020-03-23T10:30:50Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,3,0
2020-03-23T11:30:43Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,4,0
2020-03-23T12:31:18Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,5,0
2020-03-23T13:31:12Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,6,0
2020-03-23T14:30:55Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,7,0
2020-03-23T15:30:59Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,9,Mon,8,7
2020-03-23T16:31:32Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,11,Mon,9,18
2020-03-23T17:31:17Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,15,Mon,10,34
2020-03-23T18:31:23Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,17,Mon,11,51
2020-03-23T19:31:34Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,15,Mon,12,62
2020-03-23T20:31:17Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,12,Mon,13,62
2020-03-23T21:31:04Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,5,Mon,14,53
2020-03-23T22:31:09Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,4,Mon,15,42
2020-03-23T23:31:18Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,5,Mon,16,34
2020-03-24T00:30:59Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,5,Mon,17,29
2020-03-24T01:31:04Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,3,Mon,18,25
2020-03-24T02:30:54Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,2,Mon,19,19
2020-03-24T03:31:18Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,1,Mon,20,12
2020-03-24T04:30:48Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,21,6
2020-03-24T05:31:00Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,22,0
2020-03-24T06:30:51Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Mon,23,0
2020-03-24T07:30:48Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,0,0
2020-03-24T08:30:44Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,1,0
2020-03-24T09:30:45Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,2,0
2020-03-24T10:30:51Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,3,0
2020-03-24T11:30:54Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,4,0
2020-03-24T12:31:17Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,5,0
2020-03-24T13:31:14Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,6,0
2020-03-24T14:31:15Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,7,0
2020-03-24T15:31:25Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,8,Tue,8,7
2020-03-24T16:34:14Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,11,Tue,9,17
2020-03-24T17:31:15Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,14,Tue,10,32
2020-03-24T18:31:28Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,16,Tue,11,47
2020-03-24T19:31:31Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,16,Tue,12,57
2020-03-24T20:31:26Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,11,Tue,13,56
2020-03-24T21:31:39Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,5,Tue,14,47
2020-03-24T22:30:55Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,3,Tue,15,36
2020-03-24T23:31:19Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,5,Tue,16,27
2020-03-25T00:31:32Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,5,Tue,17,23
2020-03-25T01:31:23Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,5,Tue,18,21
2020-03-25T02:31:11Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,1,Tue,19,17
2020-03-25T03:30:47Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,1,Tue,20,12
2020-03-25T04:30:49Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,21,7
2020-03-25T05:30:47Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,22,0
2020-03-25T06:30:45Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Tue,23,0
2020-03-25T07:30:52Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,0,0
2020-03-25T08:30:51Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,1,0
2020-03-25T09:30:53Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,2,0
2020-03-25T10:30:53Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,3,0
2020-03-25T11:30:46Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,4,0
2020-03-25T12:30:54Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,5,0
2020-03-25T13:31:00Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,6,0
2020-03-25T14:31:07Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,0,Wed,7,0
2020-03-25T15:30:49Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,7,Wed,8,6
2020-03-25T16:30:57Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,9,Wed,9,13
2020-03-25T17:31:11Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,13,Wed,10,24
2020-03-25T18:31:40Z,ChIJ53JDjkvGwoAR2NMG6_1OnUg,Grand Central Market,14,Wed,11,36
2020-03-22T03:01:38Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sat,20,8
2020-03-22T04:01:34Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sat,21,5
2020-03-22T05:01:46Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sat,22,4
2020-03-22T06:01:38Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sat,23,2
2020-03-22T06:30:47Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sat,23,2
2020-03-22T07:30:47Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,0,1
2020-03-22T08:30:59Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,1,1
2020-03-22T09:30:50Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,2,1
2020-03-22T10:30:52Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,3,1
2020-03-22T11:30:48Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,4,1
2020-03-22T12:30:50Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,5,2
2020-03-22T13:30:52Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,6,5
2020-03-22T14:30:50Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,7,9
2020-03-22T15:30:58Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,8,15
2020-03-22T16:31:17Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,9,23
2020-03-22T17:31:14Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,10,30
2020-03-22T18:31:06Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,11,39
2020-03-22T19:31:09Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,12,43
2020-03-22T20:31:22Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,13,45
2020-03-22T21:32:10Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,14,53
2020-03-22T22:31:08Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,15,77
2020-03-22T23:31:29Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,16,100
2020-03-23T00:30:59Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,17,85
2020-03-23T01:30:56Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,18,45
2020-03-23T02:30:58Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,19,16
2020-03-23T03:30:59Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,20,7
2020-03-23T04:30:52Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,21,4
2020-03-23T05:30:41Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,22,2
2020-03-23T06:30:43Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Sun,23,1
2020-03-23T07:30:49Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,0,1
2020-03-23T08:30:54Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,1,1
2020-03-23T09:30:53Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,2,1
2020-03-23T10:30:50Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,3,0
2020-03-23T11:30:43Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,4,0
2020-03-23T12:31:18Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,5,1
2020-03-23T13:31:12Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,6,2
2020-03-23T14:30:55Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,7,7
2020-03-23T15:30:59Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,8,11
2020-03-23T16:31:32Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,9,15
2020-03-23T17:31:17Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,10,19
2020-03-23T18:31:23Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,11,23
2020-03-23T19:31:34Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,12,28
2020-03-23T20:31:17Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,13,36
2020-03-23T21:31:04Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,14,46
2020-03-23T22:31:09Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,15,50
2020-03-23T23:31:18Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,16,46
2020-03-24T00:30:59Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,17,35
2020-03-24T01:31:04Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,18,22
2020-03-24T02:30:54Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,19,12
2020-03-24T03:31:18Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,20,5
2020-03-24T04:30:48Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,21,4
2020-03-24T05:31:00Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,22,2
2020-03-24T06:30:51Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Mon,23,1
2020-03-24T07:30:48Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,0,1
2020-03-24T08:30:44Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,1,1
2020-03-24T09:30:45Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,2,1
2020-03-24T10:30:51Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,3,1
2020-03-24T11:30:54Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,4,0
2020-03-24T12:31:17Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,5,2
2020-03-24T13:31:14Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,6,4
2020-03-24T14:31:15Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,7,5
2020-03-24T15:31:25Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,8,7
2020-03-24T16:34:14Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,9,8
2020-03-24T17:31:15Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,10,9
2020-03-24T18:31:28Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,11,11
2020-03-24T19:31:31Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,12,15
2020-03-24T20:31:26Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,13,22
2020-03-24T21:31:39Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,14,29
2020-03-24T22:30:55Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,15,35
2020-03-24T23:31:19Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,16,39
2020-03-25T00:31:32Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,17,38
2020-03-25T01:31:23Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,18,32
2020-03-25T02:31:11Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,19,23
2020-03-25T03:30:47Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,20,15
2020-03-25T04:30:49Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,21,8
2020-03-25T05:30:47Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,22,4
2020-03-25T06:30:45Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Tue,23,1
2020-03-25T07:30:52Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,0,1
2020-03-25T08:30:51Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,1,0
2020-03-25T09:30:53Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,2,0
2020-03-25T10:30:53Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,3,0
2020-03-25T11:30:46Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,4,0
2020-03-25T12:30:54Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,5,1
2020-03-25T13:31:00Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,6,2
2020-03-25T14:31:07Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,7,4
2020-03-25T15:30:49Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,8,7
2020-03-25T16:30:57Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,9,9
2020-03-25T17:31:11Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,10,12
2020-03-25T18:31:40Z,ChIJ5d23nLe6woAR_p8Zb9wfX2M,Venice Skate Park,0,Wed,11,15
2020-03-22T03:01:38Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,47,Sat,20,20
2020-03-22T04:01:34Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,22,Sat,21,11
2020-03-22T05:01:46Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sat,22,0
2020-03-22T06:01:38Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sat,23,0
2020-03-22T06:30:47Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sat,23,0
2020-03-22T07:30:47Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,0,0
2020-03-22T08:30:59Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,1,0
2020-03-22T09:30:50Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,2,0
2020-03-22T10:30:52Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,3,0
2020-03-22T11:30:48Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,4,0
2020-03-22T12:30:50Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,5,0
2020-03-22T13:30:52Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,11,Sun,6,12
2020-03-22T14:30:50Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,13,Sun,7,27
2020-03-22T15:30:58Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,16,Sun,8,44
2020-03-22T16:31:17Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,15,Sun,9,55
2020-03-22T17:31:14Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,14,Sun,10,60
2020-03-22T18:31:06Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,16,Sun,11,68
2020-03-22T19:31:09Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,18,Sun,12,81
2020-03-22T20:31:22Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,15,Sun,13,94
2020-03-22T21:32:10Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,11,Sun,14,100
2020-03-22T22:31:08Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,5,Sun,15,93
2020-03-22T23:31:29Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,16,76
2020-03-23T00:30:59Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,17,54
2020-03-23T01:30:56Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,18,34
2020-03-23T02:30:58Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,19,18
2020-03-23T03:30:59Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,20,8
2020-03-23T04:30:52Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,21,2
2020-03-23T05:30:41Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,22,0
2020-03-23T06:30:43Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Sun,23,0
2020-03-23T07:30:49Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,0,0
2020-03-23T08:30:54Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,1,0
2020-03-23T09:30:53Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,2,0
2020-03-23T10:30:50Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,3,0
2020-03-23T11:30:43Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,4,0
2020-03-23T12:31:18Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,5,0
2020-03-23T13:31:12Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,10,Mon,6,15
2020-03-23T14:30:55Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,12,Mon,7,27
2020-03-23T15:30:59Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,20,Mon,8,39
2020-03-23T16:31:32Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,20,Mon,9,49
2020-03-23T17:31:17Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,14,Mon,10,56
2020-03-23T18:31:23Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,13,Mon,11,63
2020-03-23T19:31:34Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,13,Mon,12,70
2020-03-23T20:31:17Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,9,Mon,13,74
2020-03-23T21:31:04Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,12,Mon,14,74
2020-03-23T22:31:09Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,9,Mon,15,68
2020-03-23T23:31:18Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,2,Mon,16,56
2020-03-24T00:30:59Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,17,42
2020-03-24T01:31:04Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,18,28
2020-03-24T02:30:54Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,19,16
2020-03-24T03:31:18Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,20,8
2020-03-24T04:30:48Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,21,3
2020-03-24T05:31:00Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,22,0
2020-03-24T06:30:51Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Mon,23,0
2020-03-24T07:30:48Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,0,0
2020-03-24T08:30:44Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,1,0
2020-03-24T09:30:45Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,2,0
2020-03-24T10:30:51Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,3,0
2020-03-24T11:30:54Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,4,0
2020-03-24T12:31:17Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,5,0
2020-03-24T13:31:14Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,20,Tue,6,32
2020-03-24T14:31:15Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,26,Tue,7,61
2020-03-24T15:31:25Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,15,Tue,8,70
2020-03-24T16:34:14Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,12,Tue,9,67
2020-03-24T17:31:15Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,14,Tue,10,72
2020-03-24T18:31:28Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,17,Tue,11,82
2020-03-24T19:31:31Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,20,Tue,12,85
2020-03-24T20:31:26Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,13,Tue,13,79
2020-03-24T21:31:39Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,9,Tue,14,69
2020-03-24T22:30:55Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,11,Tue,15,59
2020-03-24T23:31:19Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,7,Tue,16,51
2020-03-25T00:31:32Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,3,Tue,17,43
2020-03-25T01:31:23Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,18,33
2020-03-25T02:31:11Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,1,Tue,19,23
2020-03-25T03:30:47Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,20,14
2020-03-25T04:30:49Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,21,7
2020-03-25T05:30:47Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,22,0
2020-03-25T06:30:45Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Tue,23,0
2020-03-25T07:30:52Z,ChIJ8_9PusG7woARP73y1rIVl2U,Rancho Park Golf Club,0,Wed,0,0
